prot,frac_under_70,frac_under_50
PEX19,0.43478260869565216,0.1939799331103679
TNFA,0.24892703862660945,0.07296137339055794
DI3L2,0.19887005649717515,0.18757062146892656
QCR8,0.024390243902439025,0.0
AAKG2,0.4903339191564148,0.46397188049209137
KCNC1,0.2191780821917808,0.18786692759295498
ZEB1,0.7944839857651246,0.7161921708185054
PIGP,0.13291139240506328,0.012658227848101266
GLCM,0.07462686567164178,0.061567164179104475
OAT,0.07972665148063782,0.0683371298405467
RHAG,0.0488997555012225,0.007334963325183374
DHE4,0.1111111111111111,0.10215053763440861
AICDA,0.13636363636363635,0.005050505050505051
PURA,0.30434782608695654,0.17701863354037267
PHS,0.019230769230769232,0.0
CEP63,0.3015647226173542,0.22617354196301565
ETHE1,0.09055118110236221,0.07086614173228346
GCSH,0.2774566473988439,0.07514450867052024
MMP21,0.18980667838312829,0.15817223198594024
SPAT7,0.6928213689482471,0.5509181969949917
PDE6B,0.07494145199063232,0.0234192037470726
SAHH,0.004629629629629629,0.0023148148148148147
CAD15,0.28378378378378377,0.20638820638820637
NDUBB,0.35947712418300654,0.09803921568627451
BAX,0.11458333333333333,0.052083333333333336
VP33A,0.03691275167785235,0.006711409395973154
CO1A2,0.8250366032210834,0.6251830161054173
FANCL,0.042666666666666665,0.013333333333333334
MA1B1,0.2918454935622318,0.25894134477825465
P5CR2,0.146875,0.115625
MED17,0.3087557603686636,0.13517665130568357
TNG2,0.018115942028985508,0.0
PZRN3,0.5272045028142589,0.3968105065666041
MYOZ2,0.6515151515151515,0.15151515151515152
RS28,0.08695652173913043,0.0
AIP,0.051515151515151514,0.03333333333333333
COX20,0.5254237288135594,0.16101694915254236
CLPP,0.2815884476534296,0.1588447653429603
ELOV4,0.16560509554140126,0.14012738853503184
SYYM,0.1090146750524109,0.07337526205450734
RA51B,0.22395833333333334,0.17708333333333334
GELS,0.09462915601023018,0.06649616368286446
MBL2,0.29838709677419356,0.14516129032258066
PR15B,0.8246844319775596,0.6465638148667602
CABP2,0.35909090909090907,0.2909090909090909
RTEL1,0.33223954060705496,0.2780968006562756
SEPT9,0.5255972696245734,0.46928327645051193
DYR,0.0106951871657754,0.0053475935828877
CCD40,0.3371278458844133,0.2635726795096322
RASN,0.08465608465608465,0.037037037037037035
CRBB3,0.16587677725118483,0.14691943127962084
ZMIZ1,0.6457357075913777,0.6091846298031866
MPPA,0.11619047619047619,0.07238095238095238
KCNT1,0.3024390243902439,0.23902439024390243
NDUS8,0.1619047619047619,0.04285714285714286
AMOT,0.6789667896678967,0.6134686346863468
C2D1A,0.3449001051524711,0.2744479495268139
TGM1,0.1701346389228886,0.1554467564259486
DOCK8,0.27870414483087186,0.19342544068604098
STAG2,0.2412672623883022,0.22014622258326563
HACE1,0.1562156215621562,0.10671067106710672
STAC2,0.5547445255474452,0.40145985401459855
HTRA1,0.15,0.0875
CHM1A,0.22959183673469388,0.07142857142857142
BACH2,0.7122473246135553,0.6599286563614745
HMCS2,0.09448818897637795,0.08267716535433071
ZN862,0.40889649272882805,0.35072711719418304
ALPK1,0.430064308681672,0.3954983922829582
TFR1,0.14210526315789473,0.11052631578947368
BMP4,0.2769607843137255,0.14460784313725492
TMM47,0.17679558011049723,0.016574585635359115
OTU6B,0.14334470989761092,0.11262798634812286
FKTN,0.06073752711496746,0.03470715835140998
XYLT2,0.19421965317919074,0.14335260115606938
CLD2,0.2826086956521739,0.11304347826086956
CNTP1,0.1893063583815029,0.12066473988439307
NLS1,0.2007366482504604,0.12338858195211787
AT11C,0.13869257950530034,0.06802120141342756
PARK7,0.005291005291005291,0.0
COBA2,0.7932027649769585,0.7258064516129032
KCNJ8,0.17452830188679244,0.08018867924528301
FZD4,0.16759776536312848,0.09124767225325885
SPY4,0.5852842809364549,0.4682274247491639
CATD,0.17718446601941748,0.10922330097087378
CPLN1,0.5633406318423522,0.4469815451986237
KPCG,0.1793400286944046,0.12051649928263988
B3GN6,0.15104166666666666,0.10416666666666667
ACHB,0.22954091816367264,0.1437125748502994
M3K1,0.5357142857142857,0.4642857142857143
ODPAT,0.06958762886597938,0.03865979381443299
ADCY6,0.25,0.14383561643835616
XK,0.19369369369369369,0.09684684684684684
GSHB,0.02531645569620253,0.004219409282700422
TBA4A,0.049107142857142856,0.020089285714285716
INP5E,0.453416149068323,0.39906832298136646
AT2A2,0.07389635316698656,0.019193857965451054
TR13B,0.6450511945392492,0.4300341296928328
S12A5,0.22036874451273047,0.16681299385425813
MECR,0.10991957104557641,0.10455764075067024
SCO2,0.19924812030075187,0.17669172932330826
ZN526,0.5417910447761194,0.31044776119402984
MPV17,0.011363636363636364,0.0
GPT,0.022058823529411766,0.012254901960784314
LYOX,0.46522781774580335,0.3501199040767386
NIPA2,0.18888888888888888,0.12777777777777777
MSMO1,0.03754266211604096,0.010238907849829351
PYRD,0.010126582278481013,0.0
DPOG2,0.1958762886597938,0.14845360824742268
CD8A,0.33617021276595743,0.12340425531914893
NFL,0.42357274401473294,0.3296500920810313
A2AP,0.2708757637474542,0.2219959266802444
FGF14,0.4008097165991903,0.1862348178137652
GALM,0.0,0.0
FTO,0.08514851485148515,0.04950495049504951
TBATA,0.7150997150997151,0.3903133903133903
C1QC,0.33877551020408164,0.061224489795918366
MORC2,0.2751937984496124,0.23449612403100775
TOR1A,0.18674698795180722,0.0572289156626506
STPAP,0.3157894736842105,0.2826086956521739
IRX5,0.8861283643892339,0.5445134575569358
SRP54,0.2876984126984127,0.06944444444444445
TBB3,0.05555555555555555,0.024444444444444446
ADAM9,0.27472527472527475,0.20757020757020758
TM138,0.08024691358024691,0.006172839506172839
SERA,0.0375234521575985,0.013133208255159476
GCH1,0.224,0.096
ZO2,0.5403361344537815,0.4680672268907563
GNAT1,0.02857142857142857,0.005714285714285714
SAR1B,0.18686868686868688,0.04040404040404041
GALA,0.6747967479674797,0.25203252032520324
EXT2,0.11142061281337047,0.057103064066852366
ODPA,0.07179487179487179,0.06666666666666667
SCN2B,0.20930232558139536,0.023255813953488372
AFG2H,0.2765957446808511,0.1858902575587906
LITAF,0.484472049689441,0.12422360248447205
POMT1,0.09906291834002677,0.03748326639892905
SMAL1,0.3668763102725367,0.3081761006289308
ATP7B,0.310580204778157,0.20204778156996586
MYO3A,0.3743811881188119,0.32054455445544555
PHKG2,0.21428571428571427,0.10591133004926108
CEP83,0.19400855920114124,0.09557774607703282
IKZF1,0.7630057803468208,0.5780346820809249
B3GA3,0.03582089552238806,0.0029850746268656717
CNGA3,0.28674351585014407,0.23919308357348704
LMNB2,0.2645161290322581,0.22741935483870968
SO1B3,0.2336182336182336,0.15669515669515668
HPPD,0.02544529262086514,0.020356234096692113
LIPL,0.11578947368421053,0.042105263157894736
LRP5,0.21609907120743035,0.16037151702786379
CS012,0.8157894736842105,0.18421052631578946
PYGB,0.018979833926453145,0.0
TEX12,0.3821138211382114,0.16260162601626016
MYF5,0.6078431372549019,0.4
CXA1,0.42408376963350786,0.3036649214659686
SYFB,0.003395585738539898,0.0
DUOX2,0.15051679586563307,0.07816537467700259
EF1A2,0.03455723542116631,0.0064794816414686825
PTF1A,0.725609756097561,0.3871951219512195
PRIC1,0.6642599277978339,0.618531889290012
RASK,0.07407407407407407,0.010582010582010581
CEBPA,0.6899441340782123,0.40782122905027934
DAAF3,0.2513863216266174,0.2088724584103512
PROP1,0.6504424778761062,0.10176991150442478
TCOF,0.9361559139784946,0.8864247311827957
MAFA,0.6968838526912181,0.4447592067988669
TFAM,0.2073170731707317,0.18699186991869918
IL2RA,0.39705882352941174,0.2536764705882353
WASC4,0.12617220801364024,0.03495311167945439
CHLE,0.07641196013289037,0.011627906976744186
MCM8,0.2726190476190476,0.1619047619047619
SRCAP,0.7294117647058823,0.646749226006192
POTE1,0.10883280757097792,0.06782334384858044
GIPC3,0.1858974358974359,0.11217948717948718
TYOBP,0.7256637168141593,0.11504424778761062
RECQ4,0.41721854304635764,0.3485099337748344
CP7A1,0.017857142857142856,0.0
PAX4,0.45714285714285713,0.3942857142857143
SGCD,0.14878892733564014,0.08304498269896193
MRAP,0.8255813953488372,0.32558139534883723
K1109,0.4875124875124875,0.3936063936063936
CRIPT,0.33663366336633666,0.019801980198019802
NPC1,0.09154929577464789,0.03834115805946792
ZSWM6,0.2337448559670782,0.19012345679012346
BCOR,0.8723646723646724,0.8427350427350427
COE3,0.4211409395973154,0.37416107382550334
LRP6,0.20892746435213888,0.1698698078115313
HACD1,0.3090277777777778,0.22916666666666666
PNPH,0.031141868512110725,0.010380622837370242
FADD,0.34615384615384615,0.07692307692307693
DYH5,0.052984429065743945,0.02833044982698962
A1ATR,0.1880952380952381,0.12142857142857143
GRIK2,0.17070484581497797,0.06277533039647577
UBE2A,0.019736842105263157,0.0
FGF8,0.351931330472103,0.1888412017167382
NEP,0.032,0.016
S40A1,0.2381786339754816,0.15411558669001751
RP3A,0.4553314121037464,0.40057636887608067
FRAS1,0.14221556886227546,0.05538922155688623
TELT,0.32335329341317365,0.10778443113772455
RB39B,0.107981220657277,0.0892018779342723
NSD1,0.7440652818991098,0.7251483679525222
PAX2,0.645083932853717,0.5323741007194245
LRSM1,0.1991701244813278,0.09820193637621023
KLH15,0.04470198675496689,0.008278145695364239
ALMS1,0.9229846449136276,0.8764395393474088
KBTBD,0.06768558951965066,0.034934497816593885
IRF6,0.37044967880085655,0.2762312633832976
UBP11,0.2367601246105919,0.1921079958463136
P2RX2,0.23991507430997877,0.16772823779193205
NR0B2,0.2840466926070039,0.12062256809338522
PROC,0.21258134490238612,0.1019522776572668
FGF18,0.18357487922705315,0.033816425120772944
NPT2A,0.3333333333333333,0.23317683881064163
PAPD1,0.22852233676975944,0.15807560137457044
PUS7,0.20726172465960666,0.15279878971255673
EPB41,0.5821759259259259,0.4583333333333333
PRIC2,0.6670616113744076,0.5983412322274881
TOE1,0.2901960784313726,0.21764705882352942
THOC2,0.3182674199623352,0.26239799121155055
MRPP3,0.23499142367066894,0.18696397941680962
RNF13,0.3464566929133858,0.2755905511811024
NR2E3,0.36097560975609755,0.24634146341463414
CACB2,0.5712121212121212,0.47878787878787876
PHX2A,0.7323943661971831,0.29577464788732394
MYMK,0.12669683257918551,0.004524886877828055
CAR11,0.34055459272097055,0.2885615251299827
CCNF,0.36259541984732824,0.32951653944020354
DICER,0.38605619146722164,0.2892819979188345
PUR8,0.01652892561983471,0.010330578512396695
COQ6,0.1452991452991453,0.06837606837606838
GATA2,0.7916666666666666,0.5479166666666667
KAT6A,0.7300399201596807,0.7020958083832335
FMO3,0.022556390977443608,0.0
TNR4,0.4151624548736462,0.19855595667870035
PINK1,0.2977624784853701,0.18588640275387264
HNF4A,0.37130801687763715,0.31645569620253167
OPSD,0.06321839080459771,0.04885057471264368
TM231,0.05379746835443038,0.03164556962025317
TNNT3,0.3345724907063197,0.14869888475836432
CRCM,0.3498190591073583,0.23522316043425814
KCNV2,0.29908256880733947,0.20917431192660552
MMP2,0.08333333333333333,0.05909090909090909
RSSA,0.26440677966101694,0.2135593220338983
NMDZ1,0.17057569296375266,0.09275053304904052
FA50A,0.29793510324483774,0.11799410029498525
CEP57,0.418,0.22
TBCD,0.06543624161073826,0.04194630872483222
KCMA1,0.2750809061488673,0.23381877022653721
TM87B,0.34954954954954953,0.17657657657657658
NOP10,0.0,0.0
IFT52,0.12585812356979406,0.05491990846681922
RNH2C,0.20121951219512196,0.12804878048780488
VAMP2,0.35344827586206895,0.034482758620689655
TKFC,0.017391304347826087,0.0034782608695652175
MLC1,0.376657824933687,0.22546419098143236
TECT2,0.3701578192252511,0.13773314203730272
FA10,0.2827868852459016,0.13729508196721313
PTHY,0.5217391304347826,0.12173913043478261
TPM3,0.056140350877192984,0.010526315789473684
STT3A,0.05106382978723404,0.02553191489361702
TRUA,0.2646370023419204,0.22716627634660422
DPOLA,0.28385772913816687,0.2359781121751026
ITB4,0.3589462129527991,0.24368825466520308
TTI2,0.17125984251968504,0.08661417322834646
NKX62,0.7003610108303249,0.23465703971119134
FUCO,0.07081545064377683,0.0536480686695279
FANCG,0.18167202572347266,0.1045016077170418
NODAL,0.3746397694524496,0.1440922190201729
DERM,0.19900497512437812,0.1791044776119403
SGCB,0.24528301886792453,0.08490566037735849
COPA1,0.8761467889908257,0.2400611620795107
GALT3,0.12322274881516587,0.03317535545023697
LMIP,0.05202312138728324,0.0
HNF1B,0.6355475763016158,0.5709156193895871
RRF2M,0.19897304236200256,0.09884467265725289
RN125,0.3017241379310345,0.1336206896551724
CE164,0.5335616438356164,0.48013698630136986
GRHL3,0.5654952076677316,0.4712460063897764
RBM48,0.49318801089918257,0.35967302452316074
ANK3,0.6572995202193284,0.5252456020105095
SASH1,0.7209302325581395,0.6511627906976745
CADH2,0.26269315673289184,0.19315673289183222
GNAI2,0.028169014084507043,0.005633802816901409
SERC,0.010810810810810811,0.002702702702702703
PLXA2,0.12777191129883844,0.0559662090813094
HTF4,0.8357771260997068,0.7214076246334311
TKNK,0.628099173553719,0.1652892561983471
PLPL9,0.1327543424317618,0.09057071960297766
CAH12,0.1807909604519774,0.12146892655367232
PDE10,0.1386392811296534,0.07188703465982028
NU205,0.20725646123260438,0.09940357852882704
POGZ,0.5758865248226951,0.49361702127659574
KCND3,0.4122137404580153,0.2916030534351145
MCLN1,0.17586206896551723,0.12586206896551724
MA2B1,0.08902077151335312,0.051434223541048464
GRP75,0.11929307805596466,0.09720176730486009
S12A3,0.1665034280117532,0.12144955925563174
JAM3,0.22580645161290322,0.12580645161290321
MDHM,0.07100591715976332,0.05029585798816568
ACTG,0.02666666666666667,0.005333333333333333
CP27B,0.11220472440944881,0.07874015748031496
CXB2,0.12389380530973451,0.02654867256637168
RL18,0.005319148936170213,0.0
MLRS,0.14201183431952663,0.10059171597633136
WT1,0.7238307349665924,0.6659242761692651
EGR2,0.8172268907563025,0.7289915966386554
SYTM,0.07103064066852367,0.04874651810584958
MYO15,0.49886685552407933,0.4337110481586402
KIF11,0.2831439393939394,0.13352272727272727
DYH1,0.06518171160609613,0.03634232121922626
RELN,0.08439306358381503,0.04566473988439306
CRBB1,0.30158730158730157,0.24603174603174602
GRCR1,0.35517241379310344,0.20344827586206896
COQ4,0.14339622641509434,0.11320754716981132
CD79A,0.35398230088495575,0.0752212389380531
ANC2,0.20316301703163017,0.08637469586374696
COG1,0.2571428571428571,0.1673469387755102
P53,0.4223918575063613,0.3104325699745547
S26A4,0.18076923076923077,0.08076923076923077
SEN2,0.34623655913978496,0.2924731182795699
ALG1,0.017241379310344827,0.0
MT2,0.11475409836065574,0.0
SYNE4,0.7103960396039604,0.5371287128712872
AIRE,0.6385321100917432,0.5027522935779817
ADK,0.052486187845303865,0.04419889502762431
GREM2,0.35119047619047616,0.10714285714285714
BGLR,0.06605222734254992,0.059907834101382486
SPOP,0.10695187165775401,0.053475935828877004
KIF1C,0.4796010879419764,0.30099728014505894
PMGT2,0.04655172413793104,0.01206896551724138
PROM1,0.10057803468208093,0.07861271676300578
PGFRL,0.18133333333333335,0.168
ABCC9,0.13879922530664945,0.07940606843124597
CLIC2,0.048582995951417005,0.02834008097165992
NF1,0.20993307502641775,0.15181401902078195
P,0.28162291169451076,0.20405727923627684
GDF3,0.2087912087912088,0.04945054945054945
KTU,0.5005973715651135,0.40860215053763443
TPK1,0.0,0.0
APCD1,0.20817120622568094,0.1828793774319066
GNAL,0.047244094488188976,0.01837270341207349
HNRH2,0.5100222717149221,0.3986636971046771
COT2,0.34782608695652173,0.24879227053140096
IL17F,0.18404907975460122,0.049079754601226995
MERL,0.09411764705882353,0.06554621848739496
KIF7,0.40655249441548774,0.2933730454206999
CPSM,0.04666666666666667,0.03133333333333333
PIAS1,0.4700460829493088,0.4270353302611367
TSC2,0.3597122302158273,0.308245711123409
TECT1,0.2402044293015332,0.14480408858603067
SCMC3,0.20726495726495728,0.07051282051282051
TBX20,0.5391498881431768,0.40939597315436244
LRC56,0.6642066420664207,0.544280442804428
DTNA,0.43337819650067294,0.32166890982503366
BMPR2,0.6204238921001927,0.5616570327552987
PMS2,0.35846867749419953,0.29118329466357307
KCRM,0.013123359580052493,0.0026246719160104987
IL4RA,0.7078787878787879,0.6121212121212121
NKX25,0.7191358024691358,0.35802469135802467
S13A5,0.13028169014084506,0.035211267605633804
ANGI,0.1836734693877551,0.013605442176870748
SMAD6,0.4314516129032258,0.3709677419354839
SPRE1,0.5135135135135135,0.4369369369369369
BL1S3,0.5891089108910891,0.1782178217821782
M2GD,0.05658198614318707,0.04849884526558892
MFRP,0.35751295336787564,0.20552677029360966
GBRG2,0.29764453961456105,0.25267665952890794
CRDL1,0.39035087719298245,0.30043859649122806
EZH2,0.31233243967828417,0.2131367292225201
GATA5,0.7481108312342569,0.5617128463476071
C19L1,0.12639405204460966,0.10594795539033457
SATT,0.20300751879699247,0.12593984962406016
CAV3,0.006622516556291391,0.0
ZNHI3,0.34838709677419355,0.2
CARL2,0.5184668989547039,0.4139372822299652
NACC1,0.5635673624288425,0.4686907020872865
ADA,0.027548209366391185,0.01928374655647383
PRPS1,0.031446540880503145,0.009433962264150943
CN37,0.12351543942992874,0.1021377672209026
NEPRO,0.48677248677248675,0.3932980599647266
DSC2,0.3018867924528302,0.2286348501664817
RASL1,0.08333333333333333,0.036069651741293535
SCN1B,0.12385321100917432,0.022935779816513763
SYAC,0.045454545454545456,0.011363636363636364
BBS7,0.019580419580419582,0.009790209790209791
CISD2,0.05185185185185185,0.0
TY3H,0.23674242424242425,0.16098484848484848
ERCC1,0.3063973063973064,0.22895622895622897
TADBP,0.47342995169082125,0.3961352657004831
ARSG,0.10095238095238095,0.06666666666666667
MYO1E,0.1651624548736462,0.12545126353790614
CITE2,0.8925925925925926,0.5333333333333333
PEO1,0.24707602339181287,0.18567251461988304
ODP2,0.3400309119010819,0.2550231839258114
PRIO,0.5019762845849802,0.391304347826087
RHOA,0.07253886010362694,0.05181347150259067
U119A,0.31666666666666665,0.25
LIPP,0.034408602150537634,0.025806451612903226
URP2,0.18290854572713644,0.0944527736131934
OFD1,0.45454545454545453,0.3468379446640316
DPM3,0.06521739130434782,0.0
KIME,0.03787878787878788,0.010101010101010102
AMPD3,0.16558018252933507,0.1016949152542373
TTC12,0.08226950354609928,0.04680851063829787
KGP1,0.09538002980625931,0.03427719821162444
WFS1,0.2955056179775281,0.14606741573033707
CLGN,0.2901639344262295,0.2459016393442623
CSF2R,0.255,0.1625
CAC1S,0.3032568072610785,0.22637479978643887
FLVC2,0.21863117870722434,0.1634980988593156
NDF1,0.7078651685393258,0.37640449438202245
PCKGC,0.014469453376205787,0.011254019292604502
LAMA1,0.0897560975609756,0.02048780487804878
COPA,0.12581699346405228,0.08660130718954248
SLUR1,0.17475728155339806,0.0
EPB42,0.07380607814761216,0.01881331403762663
ATP7A,0.2886666666666667,0.15933333333333333
TF3C1,0.42579421526789946,0.3205310573731626
GTR1,0.06300813008130081,0.04878048780487805
SYUB,0.7686567164179104,0.22388059701492538
RUNX1,0.6644591611479028,0.5540838852097131
RT07,0.1487603305785124,0.12396694214876033
IDHC,0.004830917874396135,0.0
ZEP2,0.9505314799672936,0.9399018806214228
TNR6,0.31343283582089554,0.15522388059701492
MYPC3,0.206436420722135,0.141287284144427
RD3,0.3435897435897436,0.020512820512820513
SYCC,0.04946524064171123,0.013368983957219251
PLPL6,0.38181818181818183,0.2778181818181818
TRI37,0.549792531120332,0.491701244813278
FLNB,0.22790161414296695,0.033051498847040735
SPTC1,0.035940803382663845,0.004228329809725159
LFTY2,0.22131147540983606,0.10382513661202186
NK3R,0.3548387096774194,0.3204301075268817
ARRC,0.12886597938144329,0.05154639175257732
CENPJ,0.6621823617339312,0.6150971599402093
PI3R5,0.38636363636363635,0.30568181818181817
PRP8,0.10364025695931478,0.03169164882226981
TM10C,0.2679900744416873,0.20595533498759305
INGR2,0.27299703264094954,0.0771513353115727
GFI1,0.6113744075829384,0.5781990521327014
CRYAA,0.42196531791907516,0.09826589595375723
CHSS1,0.16957605985037408,0.11097256857855362
DNLI4,0.07793633369923161,0.03512623490669594
PTC1,0.304077401520387,0.27021423635107117
P3H2,0.17231638418079095,0.11299435028248588
ADT1,0.010067114093959731,0.0
SNP25,0.20388349514563106,0.10679611650485436
SRPX2,0.12688172043010754,0.1032258064516129
ACHE,0.20892494929006086,0.04665314401622718
FKB14,0.12322274881516587,0.009478672985781991
ANTR1,0.4397163120567376,0.2624113475177305
BSND,0.846875,0.459375
SMOC1,0.34101382488479265,0.22580645161290322
PPCEL,0.1843191196698762,0.14167812929848694
GSH1,0.06593406593406594,0.04709576138147567
ACD,0.5676855895196506,0.39737991266375544
SEN15,0.29239766081871343,0.2046783625730994
ALS2,0.28062764031382015,0.21424260712130355
FTCD,0.0166358595194085,0.0018484288354898336
DCE1,0.1531986531986532,0.13973063973063973
CHD7,0.5929262595929262,0.5378712045378712
PRDM8,0.7256894049346879,0.648766328011611
FMT,0.15424164524421594,0.13367609254498714
GLRX5,0.2802547770700637,0.1910828025477707
WASC5,0.028472821397756688,0.004314063848144953
CLRN1,0.1336206896551724,0.004310344827586207
SMCA4,0.49544626593806923,0.3697632058287796
NPT2C,0.3055091819699499,0.17863105175292154
GBRB1,0.3059071729957806,0.22151898734177214
KISSR,0.3165829145728643,0.21105527638190955
MOG,0.15384615384615385,0.004048582995951417
IMA8,0.17829457364341086,0.14534883720930233
BBS12,0.323943661971831,0.2507042253521127
BOLA3,0.2616822429906542,0.0
NSE3,0.3519736842105263,0.2730263157894737
NIPA4,0.38626609442060084,0.26609442060085836
SPART,0.5615615615615616,0.4114114114114114
ZCHC8,0.5742574257425742,0.4115983026874116
PTH1R,0.4114671163575042,0.29679595278246207
DGUOK,0.1624548736462094,0.13357400722021662
PAHX,0.1863905325443787,0.026627218934911243
P2R3C,0.07947019867549669,0.02207505518763797
HEM2,0.0030303030303030303,0.0
CYLD,0.29497907949790797,0.2395397489539749
ERR2,0.3117782909930716,0.2748267898383372
ST2B1,0.19726027397260273,0.1095890410958904
ECE1,0.08831168831168831,0.07402597402597402
RENR,0.21428571428571427,0.06
PHF6,0.3863013698630137,0.22465753424657534
DKC1,0.2529182879377432,0.22178988326848248
CAR14,0.2689243027888446,0.20816733067729085
B4GT1,0.24120603015075376,0.16080402010050251
TREM2,0.3869565217391304,0.22608695652173913
TNNI3,0.4238095238095238,0.02857142857142857
STS,0.05317324185248713,0.0274442538593482
SPRC,0.22442244224422442,0.20132013201320131
CERT,0.29967948717948717,0.20993589743589744
RAC2,0.0625,0.020833333333333332
COG6,0.1050228310502283,0.0487062404870624
NEXN,0.397037037037037,0.26666666666666666
ALBU,0.042692939244663386,0.041050903119868636
RDH12,0.056962025316455694,0.0
P5CR1,0.14420062695924765,0.109717868338558
HXD13,0.8075801749271136,0.6472303206997084
UD19,0.07547169811320754,0.013207547169811321
MATN3,0.2777777777777778,0.13786008230452676
M2OM,0.07961783439490445,0.050955414012738856
ADPRS,0.046831955922865015,0.03856749311294766
GATM,0.14657210401891252,0.13238770685579196
AK1C2,0.015479876160990712,0.006191950464396285
MCPH1,0.6263473053892216,0.5544910179640719
RCBT1,0.02071563088512241,0.0
CALM1,0.10738255033557047,0.020134228187919462
BCDO1,0.10237659963436929,0.062157221206581355
PCKGM,0.0515625,0.0421875
BPL1,0.26859504132231404,0.1887052341597796
DSG2,0.4892665474060823,0.44543828264758495
CTL4,0.16056338028169015,0.04225352112676056
S29A3,0.18736842105263157,0.16421052631578947
CE152,0.5362573099415204,0.4298245614035088
CO6A1,0.42120622568093385,0.2782101167315175
DNMT1,0.2599009900990099,0.2073019801980198
MINP1,0.1273100616016427,0.1026694045174538
ODO2,0.31125827814569534,0.22958057395143489
GATB,0.1310592459605027,0.10951526032315978
NRL,0.5485232067510548,0.23628691983122363
FOXP2,0.627972027972028,0.4909090909090909
ADA10,0.2232620320855615,0.09893048128342247
TERT,0.21201413427561838,0.16784452296819788
C1TC,0.0053475935828877,0.0
KDM5C,0.33653846153846156,0.2230769230769231
RS24,0.08270676691729323,0.045112781954887216
PRRX1,0.636734693877551,0.3224489795918367
GNMT,0.09830508474576272,0.03389830508474576
ACTHR,0.12121212121212122,0.03367003367003367
KLH24,0.08333333333333333,0.06666666666666667
DCDC2,0.6239495798319328,0.39705882352941174
APT,0.005555555555555556,0.0
LIMS2,0.07331378299120235,0.03519061583577713
FGF5,0.44776119402985076,0.19776119402985073
PABP2,0.6013071895424836,0.22875816993464052
LIPC,0.24048096192384769,0.13026052104208416
ASPG,0.11849710982658959,0.023121387283236993
NSUN2,0.24771838331160365,0.22294654498044328
NEMO,0.2386634844868735,0.18854415274463007
ERBB4,0.3379204892966361,0.26758409785932724
TIMP3,0.1848341232227488,0.07582938388625593
FA12,0.3056910569105691,0.18536585365853658
CIKS,0.7317073170731707,0.6167247386759582
GLYG,0.20857142857142857,0.10285714285714286
CLD14,0.26778242677824265,0.07531380753138076
TGM3L,0.06515580736543909,0.031161473087818695
VATE1,0.01327433628318584,0.004424778761061947
PRS23,0.24281984334203655,0.1279373368146214
CY24A,0.3282051282051282,0.17435897435897435
DOK7,0.5317460317460317,0.44841269841269843
IFT80,0.036036036036036036,0.019305019305019305
ADCY5,0.2942109436954798,0.21252973830293417
BTD,0.1731123388581952,0.14917127071823205
PANX1,0.30985915492957744,0.176056338028169
CO7,0.16725978647686832,0.07473309608540925
MAK,0.5634028892455859,0.521669341894061
PQBP1,0.4830188679245283,0.09056603773584905
MATR3,0.6363636363636364,0.5336481700118064
DJB13,0.13291139240506328,0.06329113924050633
EFTS,0.15692307692307692,0.12615384615384614
RBM20,0.8084759576202118,0.7400162999185004
PT100,0.0410958904109589,0.0
VAMP1,0.4830508474576271,0.06779661016949153
CD19,0.5701438848920863,0.44244604316546765
MKRN3,0.5562130177514792,0.4378698224852071
H6ST1,0.170316301703163,0.1070559610705596
P63,0.5397058823529411,0.47794117647058826
ARHG6,0.32087628865979384,0.2603092783505155
AMACR,0.013089005235602094,0.007853403141361256
HESX1,0.44324324324324327,0.21621621621621623
FANCJ,0.4675740592473979,0.4347477982385909
KCNQ2,0.5963302752293578,0.5321100917431193
RAG2,0.33206831119544594,0.22960151802656548
COQ8A,0.4281298299845441,0.24884080370942813
SYYC,0.05303030303030303,0.030303030303030304
IRF8,0.3474178403755869,0.27699530516431925
FA7,0.21244635193133046,0.07939914163090128
MAFB,0.6749226006191951,0.4117647058823529
PTSS1,0.2219873150105708,0.14587737843551796
PITM3,0.4517453798767967,0.3726899383983573
ADDG,0.4730878186968839,0.311614730878187
HOIL1,0.11764705882352941,0.07254901960784314
PRAX,0.9527720739219713,0.9370294318959617
FITM2,0.06870229007633588,0.04198473282442748
HINT1,0.007936507936507936,0.0
FOXI1,0.7433862433862434,0.5026455026455027
PCFT,0.1568627450980392,0.07625272331154684
LICH,0.08020050125313283,0.06265664160401002
CUL4B,0.24096385542168675,0.21248630887185105
XPC,0.4553191489361702,0.4074468085106383
VSX2,0.7285318559556787,0.4182825484764543
TNR5,0.3104693140794224,0.13357400722021662
S13A3,0.1744186046511628,0.12458471760797342
SO2A1,0.2006220839813375,0.1026438569206843
LMX1A,0.4476439790575916,0.36387434554973824
RSRC2,0.7119815668202765,0.5184331797235023
MUTYH,0.2619047619047619,0.23076923076923078
INP5K,0.12053571428571429,0.046875
AUHM,0.2182890855457227,0.20058997050147492
I12R1,0.256797583081571,0.16012084592145015
GDC,0.11144578313253012,0.08433734939759036
LEP,0.32934131736526945,0.0
ACTA,0.034482758620689655,0.010610079575596816
SPI1,0.6518518518518519,0.3925925925925926
P5CS,0.16981132075471697,0.1119496855345912
AT1A2,0.047058823529411764,0.020588235294117647
DPOLQ,0.4980694980694981,0.4409266409266409
UBE2T,0.2233502538071066,0.1116751269035533
MOD5,0.16059957173447537,0.10920770877944326
